session_id,timestamp,focus_score,au1_inner_brow_raise,au2_outer_brow_raise,au4_frown,au6_cheek_raise,au7_eye_squeeze,au9_nose_wrinkle,au10_upper_lip_raise,au12_smile,au14_dimpler,au15_mouth_down,au20_lip_stretcher,au23_lip_compression,au25_mouth_open,au26_jaw_drop,avg_ear,head_yaw,head_pitch,symmetry_score,blink_rate_per_min,eye_closed_sec,is_blink,left_iris_x,left_iris_y,right_iris_x,right_iris_y,gaze_direction_x,gaze_direction_y,gaze_deviation,tension_score,tension_level,tension_sources_brow_furrow,tension_sources_lip_compression,tension_sources_eye_closure,tension_sources_expression_instability,tension_sources_emotional_influence,micro_exp_au_name,micro_exp_intensity,micro_exp_duration_frames,micro_exp_onset_frame,dominant_emotion,confidence,emotion_state,is_valid,au1_inner_brow_raise_trend,au1_inner_brow_raise_volatility,au1_inner_brow_raise_change_rate,au2_outer_brow_raise_trend,au2_outer_brow_raise_volatility,au2_outer_brow_raise_change_rate,au4_frown_trend,au4_frown_volatility,au4_frown_change_rate,au6_cheek_raise_trend,au6_cheek_raise_volatility,au6_cheek_raise_change_rate,au7_eye_squeeze_trend,au7_eye_squeeze_volatility,au7_eye_squeeze_change_rate,au9_nose_wrinkle_trend,au9_nose_wrinkle_volatility,au9_nose_wrinkle_change_rate,au10_upper_lip_raise_trend,au10_upper_lip_raise_volatility,au10_upper_lip_raise_change_rate,au12_smile_trend,au12_smile_volatility,au12_smile_change_rate,au14_dimpler_trend,au14_dimpler_volatility,au14_dimpler_change_rate,au15_mouth_down_trend,au15_mouth_down_volatility,au15_mouth_down_change_rate,au20_lip_stretcher_trend,au20_lip_stretcher_volatility,au20_lip_stretcher_change_rate,au23_lip_compression_trend,au23_lip_compression_volatility,au23_lip_compression_change_rate,au25_mouth_open_trend,au25_mouth_open_volatility,au25_mouth_open_change_rate,au26_jaw_drop_trend,au26_jaw_drop_volatility,au26_jaw_drop_change_rate,avg_ear_trend,avg_ear_volatility,avg_ear_change_rate,head_yaw_trend,head_yaw_volatility,head_yaw_change_rate,head_pitch_trend,head_pitch_volatility,head_pitch_change_rate,symmetry_score_trend,symmetry_score_volatility,symmetry_score_change_rate,blink_rate_per_min_trend,blink_rate_per_min_volatility,blink_rate_per_min_change_rate,eye_closed_sec_trend,eye_closed_sec_volatility,eye_closed_sec_change_rate,is_blink_trend,is_blink_volatility,is_blink_change_rate,left_iris_x_trend,left_iris_x_volatility,left_iris_x_change_rate,left_iris_y_trend,left_iris_y_volatility,left_iris_y_change_rate,right_iris_x_trend,right_iris_x_volatility,right_iris_x_change_rate,right_iris_y_trend,right_iris_y_volatility,right_iris_y_change_rate,gaze_direction_x_trend,gaze_direction_x_volatility,gaze_direction_x_change_rate,gaze_direction_y_trend,gaze_direction_y_volatility,gaze_direction_y_change_rate,gaze_deviation_trend,gaze_deviation_volatility,gaze_deviation_change_rate
20260304_135106,1772603560.0039992,0.3,0.137,0.108,0.0,0.497,0.481,0.211,0.117,0.0,1.0,0.0,0.0,0.394,0.015,0.136,0.519,-0.65,-0.987,0.976,0.0,0.0,0,0.456,0.562,0.531,0.547,1.226,-0.468,1.313,0.558,medium,0.0,0.512,0.0,0.772,0.3,,,,,anxiety,0.75,neutral,1,-0.23,0.271,0.815,-0.466,0.449,1.0,-0.314,1.0,1.0,0.041,0.055,0.191,-0.337,0.204,0.179,-0.293,0.249,1.0,-0.053,0.615,0.646,0.003,0.062,1.0,0.499,0.163,0.391,0.0,0.0,0.0,0.003,0.062,1.0,-0.242,0.273,0.958,0.032,0.162,1.0,0.164,1.0,1.0,0.337,0.228,0.201,-1.0,1.0,1.0,-0.021,0.112,1.0,0.073,0.029,0.0,0.54,0.149,0.094,-0.012,0.13,1.0,0.0,0.0,0.0,-0.175,0.096,0.195,0.026,0.015,0.032,-0.173,0.079,0.188,-0.047,0.024,0.053,1.0,1.0,1.0,0.143,0.619,1.0,0.662,0.329,1.0
20260304_135106,1772603560.0641103,0.3,0.139,0.118,0.0,0.493,0.453,0.393,0.114,0.0,1.0,0.0,0.0,0.172,0.018,0.046,0.547,-0.41,-0.987,0.975,0.0,0.0,0,0.458,0.561,0.534,0.548,0.965,-0.472,1.074,0.362,medium,0.0,0.223,0.0,0.771,0.176,au7_eye_squeeze,0.453,2,13,disgust,0.559,neutral,1,-0.23,0.273,0.789,-0.462,0.453,1.0,-0.304,1.0,1.0,0.041,0.055,0.171,-0.339,0.205,0.281,-0.292,0.25,0.229,-0.056,0.606,0.545,0.003,0.062,1.0,0.488,0.158,0.376,0.0,0.0,0.0,0.003,0.062,1.0,-0.335,0.269,1.0,0.033,0.162,1.0,0.162,1.0,0.17,0.339,0.228,0.314,-1.0,1.0,1.0,-0.019,0.11,1.0,0.07,0.028,0.002,0.478,0.139,0.082,-0.012,0.13,1.0,0.0,0.0,0.0,-0.173,0.095,0.182,0.026,0.015,0.028,-0.171,0.079,0.174,-0.046,0.023,0.049,1.0,1.0,1.0,0.141,0.613,1.0,0.686,0.33,0.953
20260304_135106,1772603560.0971296,0.3,0.128,0.109,0.0,0.492,0.514,0.447,0.12,0.0,1.0,0.0,0.0,0.321,0.005,0.125,0.486,-0.333,-0.988,0.98,0.0,0.0,0,0.461,0.56,0.538,0.548,0.903,-0.461,1.014,0.463,medium,0.0,0.417,0.0,0.77,0.23,au7_eye_squeeze,0.514,3,12,anxiety,0.574,neutral,1,-0.231,0.276,0.877,-0.458,0.457,1.0,-0.294,1.0,1.0,0.041,0.055,0.163,-0.339,0.205,0.046,-0.288,0.25,0.02,-0.056,0.601,0.658,0.003,0.062,1.0,0.483,0.156,0.364,0.0,0.0,0.0,0.003,0.062,1.0,-0.365,0.277,1.0,0.032,0.162,0.856,0.164,1.0,1.0,0.339,0.228,0.051,-1.0,1.0,1.0,-0.018,0.107,1.0,0.067,0.028,0.006,0.415,0.129,0.07,-0.012,0.13,1.0,0.0,0.0,0.0,-0.171,0.095,0.163,0.026,0.015,0.022,-0.169,0.079,0.155,-0.045,0.023,0.049,1.0,1.0,1.0,0.141,0.612,1.0,0.703,0.331,0.769
20260304_135106,1772603560.1306603,0.3,0.155,0.135,0.0,0.489,0.473,0.373,0.111,0.0,1.0,0.0,0.0,0.543,0.0,0.237,0.527,-0.445,-0.987,0.983,0.0,0.0,0,0.46,0.561,0.538,0.549,0.987,-0.469,1.093,0.605,high,0.0,0.706,0.0,0.77,0.299,au7_eye_squeeze,0.473,4,11,anxiety,0.747,neutral,1,-0.229,0.278,0.625,-0.453,0.459,1.0,-0.286,1.0,1.0,0.042,0.055,0.147,-0.342,0.206,0.201,-0.289,0.251,0.313,-0.054,0.6,0.454,0.002,0.062,1.0,0.477,0.154,0.353,0.0,0.0,0.0,0.002,0.062,1.0,-0.377,0.279,0.547,0.03,0.162,1.0,0.175,1.0,1.0,0.342,0.228,0.222,-1.0,1.0,1.0,-0.016,0.104,1.0,0.064,0.027,0.011,0.35,0.118,0.058,-0.013,0.13,1.0,0.0,0.0,0.0,-0.168,0.094,0.162,0.025,0.015,0.023,-0.167,0.078,0.154,-0.044,0.023,0.042,1.0,1.0,1.0,0.142,0.615,1.0,0.723,0.333,0.969
20260304_135106,1772603560.1613164,0.3,0.182,0.175,0.0,0.453,0.63,0.466,0.11,0.0,1.0,0.0,0.0,0.302,0.0,0.104,0.37,-0.098,-0.992,0.994,0.0,0.0,0,0.473,0.555,0.554,0.55,0.525,-0.51,0.732,0.448,medium,0.0,0.393,0.0,0.769,0.22,au7_eye_squeeze,0.63,5,10,anxiety,0.551,neutral,1,-0.223,0.274,0.373,-0.44,0.456,0.703,-0.276,1.0,1.0,0.039,0.055,0.015,-0.333,0.206,0.399,-0.282,0.251,0.113,-0.052,0.6,0.431,0.002,0.062,1.0,0.473,0.152,0.342,0.0,0.0,0.0,0.002,0.062,1.0,-0.416,0.288,1.0,0.029,0.162,1.0,0.176,1.0,1.0,0.333,0.229,0.441,-1.0,1.0,1.0,-0.014,0.101,1.0,0.061,0.027,0.032,0.283,0.105,0.046,-0.013,0.13,1.0,0.0,0.0,0.0,-0.164,0.093,0.107,0.024,0.015,0.003,-0.164,0.077,0.093,-0.043,0.022,0.036,1.0,1.0,1.0,0.138,0.607,1.0,0.718,0.332,0.023
20260304_135106,1772603560.187937,0.8,0.228,0.241,0.0,0.42,0.683,0.471,0.086,0.0,1.0,0.0,0.0,0.0,0.046,0.187,0.317,-0.003,-0.996,0.991,0.0,0.0,0,0.481,0.552,0.564,0.554,0.363,-0.57,0.676,0.129,low,0.0,0.0,0.0,0.768,0.0,au7_eye_squeeze,0.683,6,9,neutral,1.0,neutral,1,-0.214,0.27,0.052,-0.424,0.45,0.184,-0.267,1.0,1.0,0.035,0.055,0.16,-0.318,0.208,0.599,-0.276,0.251,0.14,-0.05,0.601,0.093,0.002,0.062,1.0,0.469,0.151,0.332,0.0,0.0,0.0,0.002,0.062,1.0,-0.48,0.309,1.0,0.031,0.166,1.0,0.183,1.0,1.0,0.318,0.232,0.664,-1.0,1.0,1.0,-0.013,0.099,1.0,0.058,0.026,0.025,0.215,0.091,0.034,-0.013,0.13,1.0,0.0,0.0,0.0,-0.159,0.091,0.072,0.023,0.015,0.011,-0.16,0.076,0.055,-0.042,0.022,0.022,1.0,1.0,0.549,0.131,0.599,1.0,0.707,0.332,0.177
20260304_135106,1772603560.2143626,0.3,0.233,0.278,0.0,0.423,0.651,0.49,0.082,0.0,0.95,0.0,0.0,0.69,0.0,0.084,0.349,0.131,-1.0,0.982,0.0,0.0,0,0.49,0.549,0.573,0.556,0.152,-0.587,0.607,0.753,high,0.0,0.897,0.0,0.767,0.4,au7_eye_squeeze,0.651,6,9,anxiety,1.0,neutral,1,-0.206,0.267,0.114,-0.405,0.444,0.116,-0.259,1.0,1.0,0.032,0.056,0.144,-0.304,0.209,0.471,-0.268,0.25,0.229,-0.046,0.602,0.173,0.001,0.062,1.0,0.461,0.149,0.205,0.0,0.0,0.0,0.001,0.062,1.0,-0.488,0.308,0.123,0.03,0.166,1.0,0.181,1.0,1.0,0.304,0.234,0.524,-1.0,1.0,1.0,-0.012,0.097,1.0,0.054,0.026,0.005,0.145,0.075,0.023,-0.014,0.13,1.0,0.0,0.0,0.0,-0.153,0.09,0.029,0.021,0.014,0.019,-0.154,0.075,0.022,-0.041,0.022,0.012,1.0,1.0,0.948,0.126,0.598,1.0,0.687,0.332,0.366
20260304_135106,1772603560.2415586,0.3,0.256,0.311,0.0,0.424,0.701,0.495,0.066,0.067,0.858,0.0,0.067,0.059,0.041,0.215,0.299,0.203,-0.999,0.975,0.0,0.0,0,0.5,0.547,0.589,0.561,0.067,-0.6,0.604,0.156,low,0.0,0.077,0.0,0.776,0.0,au7_eye_squeeze,0.701,5,10,neutral,1.0,neutral,1,-0.195,0.264,0.331,-0.383,0.438,0.394,-0.25,1.0,1.0,0.03,0.056,0.138,-0.288,0.211,0.658,-0.259,0.25,0.25,-0.043,0.605,0.517,0.006,0.092,1.0,0.446,0.146,0.016,0.0,0.0,0.0,0.006,0.092,1.0,-0.529,0.326,1.0,0.031,0.169,1.0,0.19,1.0,1.0,0.288,0.237,0.735,-1.0,1.0,1.0,-0.011,0.095,1.0,0.049,0.025,0.011,0.073,0.053,0.011,-0.014,0.13,1.0,0.0,0.0,0.0,-0.147,0.088,0.017,0.019,0.014,0.03,-0.148,0.074,0.037,-0.039,0.021,0.006,1.0,1.0,1.0,0.12,0.597,1.0,0.667,0.332,0.373
20260304_135106,1772603560.277057,0.3,0.274,0.351,0.105,0.435,0.708,0.497,0.061,0.051,0.76,0.0,0.051,0.0,0.0,0.212,0.292,0.259,-0.995,0.965,0.0,0.0,0,0.514,0.547,0.606,0.567,-0.001,-0.604,0.604,0.575,medium,0.137,0.0,0.0,0.78,0.4,au7_eye_squeeze,0.708,6,9,anxiety,1.0,neutral,1,-0.183,0.26,0.502,-0.358,0.431,0.72,-0.234,1.0,1.0,0.028,0.056,0.089,-0.263,0.212,0.683,-0.251,0.25,0.262,-0.039,0.606,0.612,0.01,0.105,1.0,0.424,0.145,0.246,0.0,0.0,0.0,0.01,0.105,1.0,-0.578,0.347,1.0,0.03,0.169,1.0,0.197,1.0,1.0,0.263,0.238,0.763,-0.983,1.0,1.0,-0.01,0.092,1.0,0.044,0.024,0.033,0.0,0.0,0.0,-0.014,0.13,1.0,0.0,0.0,0.0,-0.139,0.087,0.077,0.017,0.013,0.028,-0.14,0.073,0.099,-0.037,0.021,0.029,1.0,1.0,1.0,0.116,0.598,1.0,0.645,0.332,0.374
20260304_135106,1772603560.3041723,0.3,0.276,0.36,0.2,0.477,0.614,0.5,0.071,0.052,0.625,0.0,0.052,0.052,0.0,0.138,0.386,0.313,-0.987,0.957,0.0,0.0,0,0.527,0.543,0.616,0.573,-0.072,-0.568,0.573,0.626,high,0.26,0.068,0.0,0.782,0.4,au4_frown,0.2,2,13,anxiety,1.0,neutral,1,-0.169,0.255,0.527,-0.331,0.422,0.813,-0.213,1.0,1.0,0.031,0.057,0.094,-0.232,0.202,0.336,-0.242,0.25,0.274,-0.033,0.604,0.362,0.013,0.117,1.0,0.396,0.147,0.56,0.0,0.0,0.0,0.013,0.117,1.0,-0.621,0.364,1.0,0.028,0.169,1.0,0.199,1.0,1.0,0.232,0.225,0.373,-0.948,1.0,1.0,-0.008,0.088,1.0,0.037,0.023,0.051,0.0,0.0,0.0,-0.012,0.125,1.0,0.0,0.0,0.0,-0.13,0.085,0.133,0.015,0.013,0.043,-0.132,0.072,0.135,-0.034,0.02,0.049,1.0,1.0,1.0,0.118,0.597,1.0,0.617,0.331,0.459
20260304_135106,1772603560.3358603,0.3,0.301,0.408,0.298,0.461,0.588,0.499,0.049,0.0,0.67,0.0,0.0,0.0,0.015,0.0,0.412,0.36,-0.974,0.949,0.0,0.0,0,0.542,0.542,0.627,0.577,-0.131,-0.597,0.611,0.659,high,0.388,0.0,0.0,0.903,0.4,au4_frown,0.298,3,12,anxiety,1.0,neutral,1,-0.154,0.251,0.77,-0.301,0.415,1.0,-0.186,1.0,1.0,0.033,0.056,0.028,-0.202,0.192,0.249,-0.233,0.25,0.27,-0.029,0.604,0.854,0.012,0.117,1.0,0.369,0.147,0.454,0.0,0.0,0.0,0.012,0.117,1.0,-0.66,0.383,1.0,0.028,1.0,0.969,0.191,1.0,1.0,0.202,0.211,0.273,-0.91,1.0,1.0,-0.005,0.087,1.0,0.03,0.022,0.067,0.0,0.0,0.0,-0.007,0.105,1.0,0.0,0.0,0.0,-0.12,0.083,0.195,0.013,0.013,0.047,-0.122,0.071,0.175,-0.03,0.02,0.064,1.0,1.0,1.0,0.119,0.597,1.0,0.591,0.33,0.357
20260304_135106,1772603560.3734255,0.3,0.286,0.404,0.373,0.475,0.573,0.495,0.044,0.0,0.634,0.0,0.0,0.0,0.0,0.096,0.427,0.391,-0.97,0.946,0.0,0.0,0,0.555,0.541,0.633,0.579,-0.165,-0.573,0.597,0.582,medium,0.485,0.0,0.0,0.986,0.287,au4_frown,0.373,4,11,anger,0.717,neutral,1,-0.14,0.247,0.635,-0.271,0.408,1.0,-0.154,1.0,1.0,0.035,0.057,0.088,-0.173,0.181,0.202,-0.225,0.25,0.251,-0.023,0.602,0.934,0.012,0.117,1.0,0.34,0.149,0.537,0.0,0.0,0.0,0.012,0.117,1.0,-0.707,0.402,1.0,0.026,1.0,1.0,0.189,1.0,1.0,0.173,0.197,0.219,-0.87,1.0,1.0,-0.001,0.087,1.0,0.023,0.022,0.074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.109,0.082,0.251,0.011,0.013,0.052,-0.112,0.07,0.197,-0.026,0.019,0.072,1.0,1.0,1.0,0.121,0.595,1.0,0.565,0.329,0.398
20260304_135106,1772603560.413246,0.3,0.281,0.412,0.393,0.506,0.574,0.491,0.061,0.0,0.59,0.0,0.0,0.584,0.0,0.031,0.426,0.403,-0.968,0.945,0.0,0.0,0,0.564,0.54,0.638,0.582,-0.175,-0.539,0.567,0.738,high,0.511,0.759,0.0,0.986,0.246,au4_frown,0.393,5,10,anxiety,0.615,neutral,1,-0.126,0.243,0.599,-0.241,0.402,1.0,-0.12,1.0,1.0,0.04,0.058,0.224,-0.15,0.175,0.219,-0.217,0.25,0.231,-0.016,0.595,0.5,0.011,0.117,1.0,0.309,0.152,0.637,0.0,0.0,0.0,0.011,0.117,1.0,-0.708,0.404,0.308,0.025,1.0,1.0,0.183,1.0,0.946,0.15,0.188,0.235,-0.829,1.0,1.0,0.002,0.088,1.0,0.015,0.021,0.077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.097,0.081,0.286,0.008,0.013,0.053,-0.102,0.07,0.216,-0.023,0.019,0.082,1.0,1.0,1.0,0.125,0.595,1.0,0.536,0.328,0.479
20260304_135106,1772603560.4444425,0.3,0.282,0.42,0.438,0.502,0.536,0.489,0.056,0.0,0.607,0.0,0.0,0.596,0.0,0.035,0.464,0.41,-0.966,0.944,0.0,0.0,0,0.571,0.541,0.64,0.582,-0.18,-0.556,0.584,0.76,high,0.57,0.775,0.0,0.986,0.25,au4_frown,0.438,6,9,anxiety,0.625,neutral,1,-0.113,0.239,0.618,-0.211,0.397,1.0,-0.083,1.0,1.0,0.044,0.058,0.205,-0.137,0.172,0.073,-0.208,0.25,0.227,-0.01,0.589,0.606,0.01,0.117,1.0,0.279,0.154,0.595,0.0,0.0,0.0,0.01,0.117,1.0,-0.701,0.405,0.265,0.023,1.0,1.0,0.177,1.0,0.799,0.137,0.184,0.078,-0.788,1.0,1.0,0.005,0.09,1.0,0.008,0.02,0.079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.085,0.081,0.316,0.005,0.012,0.052,-0.091,0.069,0.225,-0.02,0.019,0.084,1.0,1.0,1.0,0.127,0.595,1.0,0.511,0.328,0.433
20260304_135106,1772603560.4892862,0.3,0.288,0.434,0.451,0.508,0.454,0.488,0.056,0.0,0.594,0.0,0.0,0.388,0.0,0.007,0.546,0.413,-0.964,0.941,0.0,0.0,0,0.575,0.54,0.641,0.584,-0.194,-0.555,0.588,0.658,high,0.586,0.504,0.0,0.987,0.212,au4_frown,0.451,6,9,anxiety,0.529,neutral,1,-0.099,0.237,0.679,-0.18,0.393,1.0,-0.045,1.0,1.0,0.049,0.06,0.229,-0.131,0.171,0.238,-0.2,0.25,0.221,-0.003,0.583,0.565,0.01,0.117,1.0,0.247,0.156,0.623,0.0,0.0,0.0,0.01,0.117,1.0,-0.709,0.409,0.865,0.022,1.0,1.0,0.169,1.0,1.0,0.131,0.181,0.253,-0.746,1.0,1.0,0.009,0.092,1.0,0.0,0.02,0.086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.072,0.081,0.332,0.003,0.012,0.055,-0.08,0.069,0.227,-0.016,0.019,0.09,0.986,1.0,1.0,0.128,0.595,1.0,0.485,0.327,0.424
20260304_135106,1772603560.5412478,0.3,0.279,0.432,0.467,0.522,0.485,0.483,0.061,0.0,0.596,0.0,0.0,0.526,0.0,0.182,0.515,0.422,-0.968,0.939,0.0,0.0,0,0.577,0.541,0.639,0.584,-0.2,-0.525,0.561,0.738,high,0.607,0.684,0.0,0.987,0.241,au4_frown,0.467,6,9,anxiety,0.603,neutral,1,-0.086,0.232,0.601,-0.15,0.389,1.0,-0.005,1.0,1.0,0.055,0.061,0.286,-0.125,0.17,0.112,-0.193,0.25,0.198,0.003,0.577,0.422,0.009,0.117,1.0,0.214,0.158,0.616,0.0,0.0,0.0,0.009,0.117,1.0,-0.706,0.411,0.449,0.02,1.0,1.0,0.173,1.0,1.0,0.125,0.179,0.118,-0.703,1.0,1.0,0.012,0.093,1.0,-0.008,0.019,0.091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06,0.08,0.343,0.0,0.012,0.051,-0.07,0.068,0.222,-0.012,0.019,0.09,0.931,1.0,1.0,0.132,0.597,1.0,0.458,0.327,0.495
20260304_135106,1772603560.5794065,0.3,0.263,0.405,0.476,0.524,0.415,0.478,0.068,0.0,0.653,0.0,0.0,0.533,0.0,0.233,0.585,0.43,-0.968,0.94,0.0,0.0,0,0.576,0.54,0.642,0.583,-0.204,-0.51,0.549,0.752,high,0.619,0.693,0.0,0.988,0.249,au4_frown,0.476,6,9,anxiety,0.623,neutral,1,-0.074,0.227,0.46,-0.121,0.383,1.0,0.037,1.0,1.0,0.061,0.063,0.296,-0.123,0.17,0.377,-0.186,0.25,0.178,0.009,0.569,0.201,0.009,0.117,1.0,0.186,0.159,0.484,0.0,0.0,0.0,0.009,0.117,1.0,-0.7,0.413,0.418,0.019,1.0,1.0,0.181,1.0,1.0,0.123,0.177,0.395,-0.66,1.0,1.0,0.015,0.094,1.0,-0.015,0.019,0.088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.047,0.08,0.337,-0.002,0.012,0.054,-0.059,0.068,0.232,-0.009,0.019,0.085,0.876,1.0,1.0,0.137,0.6,1.0,0.429,0.327,0.529
20260304_135106,1772603560.6210349,0.3,0.246,0.387,0.484,0.529,0.405,0.478,0.078,0.0,0.61,0.0,0.0,0.508,0.0,0.29,0.595,0.436,-0.971,0.938,0.0,0.0,0,0.573,0.538,0.639,0.582,-0.219,-0.51,0.555,0.742,high,0.629,0.661,0.0,0.988,0.245,au4_frown,0.484,7,8,anxiety,0.613,neutral,1,-0.064,0.223,0.3,-0.095,0.379,1.0,0.077,1.0,1.0,0.069,0.065,0.314,-0.12,0.17,0.408,-0.178,0.25,0.18,0.016,0.563,0.083,0.008,0.117,1.0,0.156,0.161,0.583,0.0,0.0,0.0,0.008,0.117,1.0,-0.694,0.415,0.482,0.017,1.0,1.0,0.193,1.0,1.0,0.12,0.175,0.423,-0.616,1.0,1.0,0.018,0.095,1.0,-0.022,0.019,0.093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.035,0.08,0.325,-0.004,0.012,0.062,-0.049,0.067,0.222,-0.005,0.019,0.085,0.821,1.0,1.0,0.143,0.602,1.0,0.4,0.327,0.512
20260304_135106,1772603560.6603036,0.3,0.245,0.383,0.493,0.535,0.418,0.476,0.097,0.0,0.599,0.0,0.0,0.318,0.0,0.257,0.582,0.441,-0.972,0.936,0.0,0.0,0,0.572,0.536,0.635,0.583,-0.226,-0.493,0.542,0.645,high,0.64,0.414,0.0,0.99,0.207,au4_frown,0.493,5,10,anger,0.518,neutral,1,-0.055,0.219,0.299,-0.071,0.375,1.0,0.118,1.0,1.0,0.076,0.067,0.336,-0.117,0.17,0.347,-0.171,0.25,0.171,0.024,0.558,0.615,0.007,0.117,1.0,0.125,0.163,0.606,0.0,0.0,0.0,0.007,0.117,1.0,-0.717,0.421,1.0,0.016,1.0,1.0,0.202,1.0,1.0,0.117,0.173,0.357,-0.57,1.0,1.0,0.02,0.096,1.0,-0.029,0.019,0.096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.024,0.08,0.321,-0.007,0.012,0.069,-0.039,0.067,0.209,-0.002,0.019,0.088,0.763,1.0,1.0,0.15,0.607,1.0,0.371,0.327,0.547
20260304_135106,1772603560.694735,0.3,0.239,0.37,0.477,0.541,0.458,0.478,0.103,0.0,0.611,0.0,0.0,0.47,0.0,0.435,0.542,0.439,-0.974,0.936,0.0,0.0,0,0.569,0.535,0.632,0.578,-0.226,-0.496,0.545,0.63,high,0.62,0.611,0.0,0.99,0.147,,,,,anxiety,0.368,neutral,1,-0.046,0.216,0.254,-0.048,0.371,0.995,0.159,1.0,1.0,0.083,0.069,0.358,-0.115,0.169,0.184,-0.164,0.25,0.18,0.031,0.554,0.801,0.007,0.117,1.0,0.095,0.165,0.576,0.0,0.0,0.0,0.007,0.117,1.0,-0.727,0.424,0.583,0.014,1.0,1.0,0.224,1.0,1.0,0.115,0.172,0.187,-0.524,1.0,1.0,0.022,0.097,1.0,-0.035,0.019,0.096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.012,0.08,0.309,-0.009,0.013,0.073,-0.029,0.066,0.199,0.001,0.019,0.07,0.704,1.0,1.0,0.155,0.611,1.0,0.343,0.328,0.539
20260304_135106,1772603560.720531,0.3,0.243,0.36,0.475,0.543,0.434,0.476,0.113,0.0,0.659,0.0,0.0,0.611,0.0,0.454,0.566,0.446,-0.976,0.941,0.0,0.0,0,0.57,0.537,0.627,0.575,-0.222,-0.476,0.525,0.703,high,0.618,0.795,0.0,0.992,0.175,,,,,anxiety,0.437,neutral,1,-0.037,0.212,0.301,-0.026,0.367,0.919,0.199,1.0,1.0,0.09,0.072,0.363,-0.112,0.169,0.273,-0.156,0.25,0.171,0.039,0.549,1.0,0.006,0.117,1.0,0.067,0.165,0.463,0.0,0.0,0.0,0.006,0.117,1.0,-0.712,0.424,0.142,0.013,1.0,1.0,0.246,1.0,1.0,0.112,0.171,0.277,-0.478,1.0,1.0,0.024,0.098,1.0,-0.041,0.019,0.086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001,0.08,0.313,-0.011,0.013,0.066,-0.02,0.066,0.183,0.004,0.019,0.057,0.646,1.0,1.0,0.162,0.618,1.0,0.313,0.328,0.592
20260304_135106,1772603560.7556896,0.3,0.244,0.372,0.463,0.538,0.445,0.479,0.114,0.0,0.622,0.0,0.0,0.57,0.0,0.321,0.555,0.439,-0.974,0.939,0.0,0.0,0,0.562,0.534,0.627,0.575,-0.223,-0.49,0.539,0.681,high,0.602,0.742,0.0,0.992,0.17,,,,,anxiety,0.426,neutral,1,-0.028,0.209,0.311,-0.003,0.364,1.0,0.239,1.0,1.0,0.095,0.074,0.336,-0.109,0.169,0.222,-0.149,0.249,0.187,0.047,0.547,1.0,0.006,0.117,1.0,0.038,0.166,0.548,0.0,0.0,0.0,0.006,0.117,1.0,-0.705,0.425,0.26,0.011,1.0,1.0,0.258,1.0,1.0,0.109,0.169,0.223,-0.431,1.0,1.0,0.026,0.099,1.0,-0.046,0.019,0.089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.08,0.282,-0.013,0.013,0.077,-0.011,0.065,0.183,0.006,0.019,0.059,0.588,1.0,1.0,0.165,0.622,1.0,0.286,0.329,0.555
20260304_135106,1772603560.788066,0.3,0.256,0.386,0.459,0.527,0.428,0.477,0.115,0.0,0.62,0.0,0.0,0.804,0.0,0.318,0.572,0.444,-0.975,0.943,0.0,0.0,0,0.56,0.534,0.623,0.574,-0.231,-0.498,0.549,0.769,high,0.597,1.0,0.0,0.993,0.194,,,,,anxiety,0.486,neutral,1,-0.019,0.207,0.434,0.018,0.363,1.0,0.278,1.0,1.0,0.101,0.075,0.286,-0.106,0.169,0.285,-0.141,0.249,0.182,0.055,0.545,1.0,0.005,0.117,1.0,0.008,0.168,0.551,0.0,0.0,0.0,0.005,0.117,1.0,-0.686,0.425,0.462,0.01,1.0,1.0,0.269,1.0,1.0,0.106,0.168,0.284,-0.384,1.0,1.0,0.028,0.1,1.0,-0.051,0.02,0.082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.079,0.274,-0.015,0.014,0.077,-0.002,0.065,0.172,0.009,0.019,0.053,0.528,1.0,1.0,0.17,0.626,1.0,0.258,0.329,0.527
